,train/loss,train/loss_step,train/loss_epoch,nfe,integ_error,test/loss,test_vec/rfm_loss,test_vec/alignment,test_vec/finite_fraction,test_vec/norm_mean,test_vec/norm_max,test_vec/norm_std,test_vec/norm_p95,test_vec/tangency_violation_abs,test_vec/tangency_violation_rel,test_sample/sinkhorn_knopp,test_sample/tangent_sinkhorn_knopp,test_sample/tangent_to_geodesic_sinkhorn_ratio,test_sample/epsilon_coverage,test_sample/epsilon_precision,test_sample/frechet_variance_pred,test_sample/frechet_variance_target,test_sample/frechet_variance_ratio,test_sample/dispersion_predicted,test_sample/dispersion_target,test_sample/dispersion_ratio,test_sample/volume_scaling_mean_pred,test_sample/volume_scaling_mean_target,test_sample/volume_scaling_variance_pred,test_sample/volume_scaling_variance_target,test_sample/volume_scaling_gap_target_minus_pred,test_sample/volume_scaling_mean_start,test_sample/volume_scaling_variance_start,test_sample/volume_scaling_gap_start_target,test_sample/finite_fraction,test_sample/geodesic_dist,manifold,curvature,dim,x0_dist,x1_dist,n_samples,std_x0,std_x1,mean_x0,mean_x1,radius_x1,weights,origin,normalize_tangent_distributions,val/rfm_loss,val/rfm_loss_epoch,val/loss,val/loss_epoch,val/loss_best
general__sph_d17_c5_s34,0.00916826818138361,0.00829371903091669,0.00916826818138361,62.0,3.8867196394676284e-07,-12.462127685546875,0.18645969033241272,0.0,1.0,0.42702242732048035,0.6616739630699158,0.06405911594629288,0.5333916544914246,1.0000001111620804e-06,2.395564933976857e-06,0.20385493338108063,0.6679009199142456,3.2763540744781494,0.4936666786670685,0.5333333015441895,0.0919220820069313,0.093890480697155,0.9790350794792175,0.37607884407043457,0.3822527527809143,0.9838486313819885,0.00028281076811254025,0.00033370766323059797,2.3233383217302617e-06,1.2890121979580726e-05,5.089686965220608e-05,4.0224364056484774e-05,2.371350973362496e-07,0.0002934832591563463,1.0,0.37925952672958374,sphere,5,17,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.009217245504260063,0.009217245504260063,-12.67029857635498,-12.67029857635498,-12.67029857635498
general__sph_d17_c5_s42,0.0090795261785388,0.008972551673650742,0.0090795261785388,61.0,5.190570959712204e-07,-12.88377571105957,0.18639548122882843,0.0,1.0,0.42699238657951355,0.6857308149337769,0.06367213279008865,0.5340045690536499,1.0000001111620804e-06,2.394851890130667e-06,0.20090022683143616,0.6668550968170166,3.3193347454071045,0.49166667461395264,0.518666684627533,0.09172488749027252,0.0956655889749527,0.9588074684143066,0.37670594453811646,0.3850634694099426,0.9782957434654236,0.0002795941545628011,0.0003211568691767752,6.025580660207197e-06,3.0404009976336965e-06,4.1562714613974094e-05,6.530278915306553e-05,1.7267213934246683e-06,0.00025585407274775207,1.0,0.3811776638031006,sphere,5,17,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.009147620759904385,0.009147620759904385,-12.048571586608887,-12.048571586608887,-12.927743911743164
general__sph_d17_c5_s50,0.009112328290939331,0.008653344586491585,0.009112328290939331,54.5,9.909272193908691e-07,-12.758254051208496,0.18588735163211823,0.0,1.0,0.42622116208076477,0.6509141325950623,0.06484049558639526,0.5353096127510071,1.0000001111620804e-06,2.4017897430894664e-06,0.20174242556095123,0.6679231524467468,3.3107717037200928,0.49799999594688416,0.5193333029747009,0.09596795588731766,0.0931750163435936,1.029975175857544,0.38342198729515076,0.37969717383384705,1.009809970855713,0.0003532147384248674,0.0003542346239555627,1.0449569344928022e-05,8.320712368004024e-06,1.0198855306953192e-06,7.31226900825277e-05,1.760291752361809e-06,0.0002811119193211198,1.0,0.38224339485168457,sphere,5,17,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.009119375608861446,0.009119375608861446,-12.729595184326172,-12.729595184326172,-12.729595184326172
general__sph_d257_c10_s34,0.0003595929010771215,0.00036051092320121825,0.0003595929010771215,66.0,1.7646700143814087e-05,-731.4793090820312,0.15423159301280975,0.0,1.0,0.37713202834129333,0.6253650784492493,0.10942301154136658,0.5241052508354187,1.0000001111620804e-06,3.155750164296478e-06,0.21152949333190918,1.0813719034194946,5.112156867980957,0.49799999594688416,0.2904999852180481,0.10125372558832169,0.07330864667892456,1.3811975717544556,0.3888741433620453,0.3239692747592926,1.2003426551818848,2.442563019244053e-19,3.1293797305301815e-41,3.566517589073237e-34,0.0,-2.442563019244053e-19,0.00018163424101658165,0.00013684251462109387,-0.00018163424101658165,1.0,0.3606851100921631,sphere,10,257,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.0003564383659977466,0.0003564383659977466,-734.8284912109375,-734.8284912109375,-734.8284301757812
general__sph_d257_c10_s42,0.000357092241756618,0.00034839625004678965,0.000357092241756618,56.0,1.3242165550764184e-05,-722.6055297851562,0.1477368175983429,0.0,1.0,0.3744578957557678,0.5800968408584595,0.08658964186906815,0.5160556435585022,1.0000001111620804e-06,2.8635654416575562e-06,0.24982792139053345,1.0886259078979492,4.3575029373168945,0.47183331847190857,0.3513333201408386,0.08404525369405746,0.0765627771615982,1.0977299213409424,0.3618077337741852,0.3297908902168274,1.097082257270813,3.5152483178535476e-05,2.9609436551183385e-42,2.845477865776047e-06,0.0,-3.5152483178535476e-05,0.00010386884241597727,2.2207181245903485e-05,-0.00010386884241597727,1.0,0.34934526681900024,sphere,10,257,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.0003821352729573846,0.0003821352729573846,-725.3255004882812,-725.3255004882812,-725.325439453125
general__sph_d257_c10_s50,0.00035833389847539365,0.0003583398356568068,0.00035833389847539365,74.0,2.337867954338435e-05,-734.7070922851562,0.15537698566913605,0.0,1.0,0.37893998622894287,0.6330287456512451,0.10839590430259705,0.5256562232971191,1.0000001111620804e-06,3.1133015454543056e-06,0.2079317271709442,1.0660558938980103,5.126951694488525,0.4970000088214874,0.30383333563804626,0.10450692474842072,0.07405132800340652,1.4112768173217773,0.39007657766342163,0.32441195845603943,1.20241117477417,8.602818660383377e-17,3.0758501291929735e-42,4.4397641478467045e-29,0.0,-8.602818660383377e-17,5.569210088651744e-07,1.6389267720740008e-09,-5.569210088651744e-07,1.0,0.362250417470932,sphere,10,257,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.00036219455068930984,0.00036219455068930984,-735.6196899414062,-735.6196899414062,-735.6196899414062
general__sph_d257_c1_s34,0.009460048750042915,0.009488014504313469,0.009460048750042915,26.0,1.0368725043008453e-06,-348.0281982421875,0.021227702498435974,0.0,1.0,0.123881034553051,0.42733654379844666,0.07653923332691193,0.2766755521297455,1.0000001111620804e-06,1.1463557711977046e-05,1.4915941953659058,1.6420894861221313,1.1008955240249634,0.45100000500679016,0.43666666746139526,2.25577449798584,2.259781837463379,0.9982266426086426,1.5644335746765137,1.5639764070510864,1.0002923011779785,5.151227456607001e-19,1.2718010278663045e-17,1.5723761411484318e-33,9.294919712177947e-31,1.2202886033737485e-17,1.1362582966537027e-12,7.69850614533924e-21,-1.1362456114882846e-12,1.0,1.564059853553772,sphere,1,257,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.00945579819381237,0.00945579819381237,-348.1151123046875,-348.1151123046875,-348.1150817871094
general__sph_d257_c1_s42,0.00947047583758831,0.00943733099848032,0.00947047583758831,26.0,9.62366698331607e-07,-348.22198486328125,0.022607317194342613,0.0,1.0,0.1272307187318802,0.44318482279777527,0.07996497303247452,0.2898855209350586,1.0000001111620804e-06,1.1303346582280938e-05,1.4920719861984253,1.6426682472229004,1.10093092918396,0.44333332777023315,0.43950000405311584,2.243746042251587,2.274707078933716,0.9863889813423157,1.5637956857681274,1.5647003650665283,0.9994218945503235,2.764230191613621e-18,1.598302043557924e-15,3.565312275736812e-32,1.5237735852862217e-26,1.5955377515345596e-15,7.86226349324716e-14,2.4856492786203878e-23,-7.702433119484778e-14,1.0,1.5649323463439941,sphere,1,257,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.0094658387824893,0.0094658387824893,-348.369140625,-348.369140625,-348.369140625
general__sph_d257_c1_s50,0.009469705633819103,0.00947209820151329,0.009469705633819103,26.0,6.842116704319778e-07,-348.3288269042969,0.022040674462914467,0.0,1.0,0.12628047168254852,0.4418107867240906,0.0779581367969513,0.2784711718559265,1.0000001111620804e-06,1.1275705219304655e-05,1.4930994510650635,1.6379598379135132,1.0970197916030884,0.4423333406448364,0.43183332681655884,2.2361321449279785,2.257436513900757,0.9905625581741333,1.563327670097351,1.5637726783752441,0.9997153878211975,3.5813267693961064e-17,2.968482219317614e-17,6.379126851742934e-30,2.421244707609041e-30,-6.128445500784923e-18,9.523905969421875e-12,5.225585306808807e-19,-9.523876479122784e-12,1.0,1.563692331314087,sphere,1,257,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.009455373510718346,0.009455373510718346,-348.3297424316406,-348.3297424316406,-348.3297424316406
general__sph_d257_c2_s34,0.001037757145240903,0.0010825962526723742,0.001037757145240903,59.5,1.4101465239946265e-05,-439.95391845703125,0.2416321039199829,0.0,1.0,0.47577202320098877,1.4007858037948608,0.12297996133565903,0.7156572937965393,1.0000001111620804e-06,2.194390162912896e-06,0.2957054674625397,0.366379976272583,1.23900306224823,0.48750001192092896,0.5644999742507935,0.12995591759681702,0.16927973926067352,0.7676992416381836,0.4800321161746979,0.5322649478912354,0.9018668532371521,1.039365660204794e-08,5.0511744092984756e-11,1.1563700148662813e-15,1.3447178758035502e-20,-1.0343145007141175e-08,0.10217259079217911,0.058700837194919586,-0.10217259079217911,1.0,0.5070215463638306,sphere,2,257,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__sph_d257_c2_s42,0.0010325696785002947,0.0010200761025771499,0.0010325696785002947,57.0,3.640477734734304e-05,-432.5757141113281,0.24443712830543518,0.0,1.0,0.48037296533584595,1.3926823139190674,0.1161205843091011,0.6908119916915894,1.0000001111620804e-06,2.1586058664979646e-06,0.30059733986854553,0.36581718921661377,1.2169673442840576,0.4883333444595337,0.5198333263397217,0.12994404137134552,0.16809716820716858,0.7730292677879333,0.48135632276535034,0.5290783047676086,0.9098016619682312,1.3878338478434671e-08,5.3664322985369495e-11,2.4519230013177315e-15,1.5084749993852578e-20,-1.382467385013797e-08,0.1037323847413063,0.059139374643564224,-0.1037323847413063,1.0,0.5064476132392883,sphere,2,257,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__sph_d257_c2_s50,0.001037131529301405,0.0010260255075991154,0.001037131529301405,60.5,2.6434659957885742e-05,-434.24017333984375,0.24011161923408508,0.0,1.0,0.47547248005867004,1.4656398296356201,0.11796393990516663,0.6933508515357971,1.0000001111620804e-06,2.1870582713745534e-06,0.3048936724662781,0.37343525886535645,1.2248048782348633,0.4881666600704193,0.5385000109672546,0.1327267289161682,0.17175768315792084,0.7727556824684143,0.48633405566215515,0.5355900526046753,0.9080342054367065,1.180437791958866e-08,5.194902841232363e-11,1.665675573578123e-15,1.4847048658842955e-20,-1.17524283638204e-08,0.10338656604290009,0.06007402017712593,-0.10338656604290009,1.0,0.5122703909873962,sphere,2,257,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__sph_d257_c3_s34,0.002316846279427409,0.0023131005000323057,0.002316846279427409,50.0,1.4503797274301178e-06,-496.91461181640625,0.10078790038824081,0.0,1.0,0.2994433343410492,0.8599740266799927,0.1051093116402626,0.5252856016159058,1.0000001111620804e-06,3.6752221603819635e-06,0.6507232785224915,1.9144232273101807,2.94199275970459,0.4481666684150696,0.5544999837875366,0.4223351776599884,0.4686671197414398,0.9011409282684326,0.7896236181259155,0.8060731887817383,0.97959303855896,6.51957268627865e-34,5.184406885317426e-24,0.0,1.5974802493302915e-43,5.184406885317426e-24,7.0602807454578365e-12,2.9532480443159826e-19,-7.0602807454578365e-12,1.0,0.7986613512039185,sphere,3,257,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.0023038145154714584,0.0023038145154714584,-484.5787048339844,-484.5787048339844,-497.60369873046875
general__sph_d257_c3_s42,0.0024105857592076063,0.0024440507404506207,0.0024105857592076063,44.0,1.6627212971798144e-05,-501.5954895019531,0.1004309356212616,0.0,1.0,0.2928450107574463,0.8967989683151245,0.12080810219049454,0.5535396933555603,1.0000001111620804e-06,3.844345428660745e-06,0.6917129158973694,1.9448018074035645,2.8115735054016113,0.4261666536331177,0.5885000228881836,0.4192764461040497,0.4770316481590271,0.878928005695343,0.7902459502220154,0.8096755146980286,0.976003110408783,1.299606234768765e-40,3.520427473624463e-24,0.0,7.006492321624085e-44,3.520427473624463e-24,1.0044687748234082e-08,6.052465386513495e-13,-1.0044687748234082e-08,1.0,0.8014571666717529,sphere,3,257,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__sph_d257_c3_s50,0.002326853107661009,0.0023125670850276947,0.002326853107661009,50.0,1.6267100590994232e-06,-495.84857177734375,0.10625257343053818,0.0,1.0,0.3085537552833557,0.8342145085334778,0.10486052185297012,0.5261561870574951,1.0000001111620804e-06,3.594915369831142e-06,0.6283133029937744,1.893129587173462,3.0130345821380615,0.4736666679382324,0.5568333268165588,0.42369911074638367,0.4680944085121155,0.9051573276519775,0.7887304425239563,0.8053030371665955,0.9794206023216248,2.0506193133484496e-29,1.3035931081009087e-26,0.0,0.0,1.3015425319705207e-26,1.3626923118617335e-16,1.0220500954749878e-28,-1.3626923118617335e-16,1.0,0.7975268363952637,sphere,3,257,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.0023814088199287653,0.0023814088199287653,-496.14599609375,-496.14599609375,-496.14599609375
general__sph_d257_c5_s34,0.0015175313455983996,0.0015248206909745932,0.0015175313455983996,44.5,3.0274193250079406e-06,-573.296142578125,0.06430961936712265,0.0,1.0,0.23546582460403442,0.6738153100013733,0.09398651123046875,0.40763211250305176,1.0000001111620804e-06,5.343814791558543e-06,0.5815956592559814,1.7515395879745483,3.011610269546509,0.4059999883174896,0.4255000054836273,0.3401333689689636,0.3979867398738861,0.8546349406242371,0.6626994609832764,0.6756696701049805,0.9808038473129272,2.6819642568606025e-22,5.476051018397157e-28,4.310996634602797e-40,0.0,-2.68195870327983e-22,0.00019593560136854649,0.0001689617201918736,-0.00019593560136854649,1.0,0.6704511642456055,sphere,5,257,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.0015249379212036729,0.0015249379212036729,-557.8438110351562,-557.8438110351562,-573.7503051757812
general__sph_d257_c5_s42,0.0015222827205434442,0.00149098364636302,0.0015222827205434442,44.5,1.7508864402770996e-06,-574.1044311523438,0.06527537852525711,0.0,1.0,0.23667162656784058,0.6673381328582764,0.0961446538567543,0.4127732217311859,1.0000001111620804e-06,5.442344900075113e-06,0.5777426958084106,1.7530173063278198,3.034252166748047,0.4008333384990692,0.3790000081062317,0.350057452917099,0.3940582573413849,0.8883393406867981,0.6667233109474182,0.6739288568496704,0.9893081784248352,6.030808410001614e-19,2.7951608691524992e-27,1.6980451197879732e-33,0.0,-6.030808410001614e-19,0.00020623349701054394,9.456658153794706e-05,-0.00020623349701054394,1.0,0.6708276271820068,sphere,5,257,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.0016022638883441687,0.0016022638883441687,-573.56298828125,-573.56298828125,-573.56298828125
general__sph_d257_c5_s50,0.0015237584011629224,0.0014987082686275244,0.0015237584011629224,48.5,1.8278757352163666e-06,-574.2860717773438,0.06679335236549377,0.0,1.0,0.23977406322956085,0.6817042231559753,0.09625379741191864,0.40530461072921753,1.0000001111620804e-06,5.271478130453033e-06,0.5840094089508057,1.7490143775939941,2.9948394298553467,0.4104999899864197,0.3930000066757202,0.35499390959739685,0.40100958943367004,0.8852503299713135,0.6684334874153137,0.676474928855896,0.9881126880645752,6.695399790146439e-11,2.172634636915441e-27,2.517825618920354e-17,0.0,-6.695399790146439e-11,0.0002704485668800771,0.00020525039872154593,-0.0002704485668800771,1.0,0.6728626489639282,sphere,5,257,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.001599002629518509,0.001599002629518509,-574.365478515625,-574.365478515625,-574.3654174804688
general__sph_d3_c10_s34,0.08618270605802536,0.08370727300643921,0.08618270605802536,43.0,8.51849733862764e-07,0.1976187378168106,0.035891417413949966,0.0,1.0,0.18295621871948242,0.287637859582901,0.04910699278116226,0.25278717279434204,1.0000001111620804e-06,6.395137006620644e-06,0.20036211609840393,0.021006934344768524,0.1048448383808136,0.4988333284854889,0.5094999670982361,0.18058475852012634,0.17675268650054932,1.021680474281311,0.4573499858379364,0.4555237889289856,1.0040088891983032,0.6077443957328796,0.6078261733055115,0.059061288833618164,0.06141846626996994,8.177757263183594e-05,0.7452504634857178,0.04577026888728142,-0.1374242901802063,1.0,0.45833927392959595,sphere,10,3,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__sph_d3_c10_s42,0.08561336249113083,0.08831684291362762,0.08561336249113083,44.0,9.735425692269928e-07,0.23090502619743347,0.035822801291942596,0.0,1.0,0.18267805874347687,0.28632843494415283,0.04946139454841614,0.2547754645347595,1.0000001111620804e-06,6.4459331952093635e-06,0.20088991522789001,0.01984746754169464,0.09879773110151291,0.5021666884422302,0.5008333325386047,0.17699839174747467,0.17962497472763062,0.9853774309158325,0.4548993706703186,0.4574127197265625,0.9945052862167358,0.6087629199028015,0.6104351282119751,0.05872680991888046,0.06257205456495285,0.001672208309173584,0.7462949156761169,0.04572993144392967,-0.13585978746414185,1.0,0.4521012008190155,sphere,10,3,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__sph_d3_c10_s50,0.08603896200656891,0.07951563596725464,0.08603896200656891,43.0,9.387731552124023e-07,0.20910026133060455,0.03531758114695549,0.0,1.0,0.18143263459205627,0.28578826785087585,0.0489044152200222,0.2537620961666107,1.0000001111620804e-06,6.424886578315636e-06,0.20225462317466736,0.01904252916574478,0.09415126591920853,0.5018333196640015,0.5074999928474426,0.18122045695781708,0.17859391868114471,1.0147068500518799,0.45792001485824585,0.4567892551422119,1.0024752616882324,0.6112709045410156,0.6089481711387634,0.05983351543545723,0.061112575232982635,-0.0023227334022521973,0.7455052137374878,0.046368297189474106,-0.13655704259872437,1.0,0.4520929455757141,sphere,10,3,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__sph_d3_c1_s34,0.09725476056337357,0.10064902156591415,0.09725476056337357,56.0,8.692343840266403e-07,2.551426649093628,0.29432207345962524,0.0,1.0,0.515917956829071,1.229145884513855,0.16757450997829437,0.8303779363632202,1.0000001111620804e-06,2.226573769803508e-06,0.20210528373718262,0.0028843991458415985,0.014271765016019344,0.8506666421890259,0.8498333096504211,0.18497644364833832,0.1811453402042389,1.0211492776870728,0.5348188281059265,0.52908855676651,1.0108304023742676,0.9318572878837585,0.9321554899215698,0.0028488002717494965,0.0029693651013076305,0.0002982616424560547,0.9700390100479126,0.0008797916816547513,-0.037883460521698,1.0,0.5344758033752441,sphere,1,3,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.09585333615541458,0.09585333615541458,2.532552480697632,2.532552480697632,2.5325520038604736
general__sph_d3_c1_s42,0.0975104495882988,0.09497394412755966,0.0975104495882988,56.0,8.443991532658401e-07,2.5249412059783936,0.2966545820236206,0.0,1.0,0.5187324285507202,1.223313808441162,0.16568970680236816,0.8367570042610168,1.0000001111620804e-06,2.2332437765726354e-06,0.19768862426280975,0.002640011254698038,0.013354392722249031,0.8560000061988831,0.8525000214576721,0.1804049015045166,0.18125887215137482,0.9952886700630188,0.5282686948776245,0.5298088788986206,0.9970929622650146,0.9301896095275879,0.9319270849227905,0.0029044535476714373,0.0028948020190000534,0.0017374753952026367,0.970296323299408,0.0008425140404142439,-0.03836923837661743,1.0,0.5264943838119507,sphere,1,3,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.0964825302362442,0.0964825302362442,2.527207374572754,2.527207374572754,2.527207136154175
